Ticket_ID,Created_Date,Region,City,Issue_Category,Priority,Resolution_Time_Hours,Customer_Type,Satisfaction_Score
552623,2023-09-21,Central,Hyderabad,Hardware,Critical,31,New,3
552624,2022-05-17,South,Chennai,Hardware,Low,88,Existing,2
552625,2022-05-09,nan,Chennai,Network,Low,87,Existing,5
552626,2023-04-30,West,Mumbai,Hardware,Medium,52,New,2
552627,2022-09-26,West,Kolkata,Billing,Medium,203,New,2
552628,2023-07-27,Central,nan,nan,High,156,Existing,2
552629,2023-06-23,Central,Pune,Software,Medium,39,Existing,3
552630,2022-02-21,North,Kolkata,Software,High,31,Existing,4
552631,2024-01-26,Central,Chennai,nan,High,165,Existing,1
552632,2022-07-22,nan,Chennai,Hardware,Low,14,New,4
552633,2024-01-21,North,Kolkata,Hardware,Low,222,nan,1
552634,2022-02-23,East,Ahmedabad,Software,High,6,nan,
552635,2024-03-14,East,Delhi,Network,High,135,Existing,1
552636,2022-11-04,Central,Pune,Network,Low,187,New,3
552637,2022-08-03,Central,Pune,Network,Medium,111,Existing,3
552638,2022-11-13,South,Ahmedabad,Billing,Medium,187,Existing,3
552639,2023-10-02,West,Chennai,Hardware,High,220,Existing,
552640,2023-10-13,West,Bengaluru,Billing,Low,31,Existing,1
552641,2023-11-25,nan,nan,Hardware,Low,226,Existing,4
552642,2022-06-12,East,Chennai,Hardware,Medium,37,Existing,2
552643,2023-10-19,nan,Chennai,Hardware,Low,72,New,4
552644,2024-03-20,North,Chennai,Software,Medium,233,Existing,1
552645,2022-05-11,South,Ahmedabad,Network,Medium,47,nan,1
552646,2023-01-01,West,Ahmedabad,Service,High,87,Existing,4
552647,2023-06-26,South,Kolkata,Hardware,Low,3,Existing,5
552648,2023-04-22,North,Kolkata,Service,Medium,154,New,
552649,2022-04-29,East,Bengaluru,Software,Low,83,New,4
552650,2023-06-04,Central,Ahmedabad,Hardware,Low,46,Existing,1
552651,2022-01-15,Central,Chennai,Service,Medium,103,Existing,4
552652,2023-06-19,West,Bengaluru,Software,Critical,137,New,3
552653,2023-01-30,nan,Mumbai,Billing,Low,67,New,4
552654,2023-04-22,North,Mumbai,Software,Low,208,Existing,3
552655,2023-10-12,North,nan,Network,Low,233,Existing,2
552656,2023-10-29,South,Chennai,Hardware,Low,9,Existing,1
552657,2022-05-25,East,Ahmedabad,Hardware,Critical,154,New,2
552658,2023-11-12,nan,Ahmedabad,Software,Medium,224,New,
552659,2023-05-15,West,Ahmedabad,nan,Low,120,New,4
552660,2023-02-16,East,Pune,nan,Medium,26,Existing,4
552661,2022-12-19,South,Delhi,Software,Medium,9,Existing,
552662,2024-05-17,Central,Mumbai,Network,Medium,12,Existing,1
552663,2022-10-17,South,Hyderabad,Software,High,173,Existing,5
552664,2024-05-06,Central,Kolkata,Network,High,136,New,3
552665,2022-11-04,South,Hyderabad,Service,High,43,New,3
552666,2023-06-16,nan,nan,Software,Medium,198,Existing,2
552667,2023-02-23,West,Bengaluru,Service,Medium,99,Existing,5
552668,2024-01-18,nan,Hyderabad,Hardware,Medium,11,Existing,4
552669,2023-07-09,North,Bengaluru,Software,Low,83,Existing,4
552670,2023-04-02,South,Delhi,Billing,High,56,New,4
552671,2022-03-03,North,Hyderabad,Software,Medium,161,nan,2
552672,2024-06-06,East,Hyderabad,Software,Low,131,New,2
552673,2023-09-18,nan,Bengaluru,Billing,Medium,153,Existing,2
552674,2024-01-06,South,Hyderabad,Hardware,Low,216,New,3
552675,2023-07-05,East,Pune,Hardware,High,82,Existing,5
552676,2022-06-21,North,Delhi,Software,Low,219,New,2
552677,2022-06-07,North,Kolkata,Network,Medium,184,nan,4
552678,2024-03-24,West,Bengaluru,Software,High,143,New,3
552679,2022-11-23,East,Pune,nan,Low,88,New,
552680,2023-10-08,Central,Bengaluru,Service,High,31,Existing,3
552681,2022-04-13,nan,Hyderabad,Service,Medium,195,Existing,4
552682,2023-10-13,East,Delhi,Hardware,Medium,126,New,4
552683,2024-06-01,Central,Ahmedabad,Hardware,Low,44,Existing,4
552684,2022-08-02,West,Chennai,Billing,Medium,91,Existing,4
552685,2023-11-16,West,Hyderabad,Billing,Low,7,New,4
552686,2022-03-04,nan,Mumbai,Hardware,Medium,60,nan,1
552687,2023-10-01,South,Chennai,Service,Critical,158,New,3
552688,2022-01-20,East,Pune,Network,Critical,197,Existing,4
552689,2023-02-11,East,nan,Hardware,Medium,197,nan,4
552690,2022-03-20,West,Mumbai,Hardware,Medium,176,Existing,2
552691,2022-03-22,North,Hyderabad,Network,High,227,Existing,5
552692,2022-02-12,South,Mumbai,Service,High,87,Existing,2
552693,2022-10-16,South,Pune,Service,Medium,137,Existing,
552694,2022-03-23,North,Chennai,Network,Critical,232,Existing,3
552695,2023-02-23,nan,Chennai,Billing,Medium,163,Existing,
552696,2022-03-08,North,Kolkata,Network,Medium,73,Existing,2
552697,2022-09-12,East,Ahmedabad,Service,Medium,230,Existing,3
552698,2023-08-03,West,Mumbai,Software,Low,119,Existing,3
552699,2024-03-30,nan,Mumbai,Network,Low,182,Existing,4
552700,2022-01-11,North,Pune,Software,Medium,208,Existing,3
552701,2022-01-12,nan,Kolkata,Software,Low,20,Existing,2
552702,2023-10-11,nan,Delhi,nan,Medium,31,Existing,4
552703,2023-04-21,South,Kolkata,Service,Low,188,New,4
552704,2024-05-01,South,Mumbai,Hardware,Medium,152,New,
552705,2023-12-25,nan,Ahmedabad,Billing,Low,145,Existing,1
552706,2024-04-09,nan,nan,Billing,High,218,Existing,
552707,2023-07-25,West,Pune,nan,Low,124,Existing,4
552708,2022-06-29,North,Ahmedabad,Hardware,Medium,141,Existing,4
552709,2023-06-14,North,Pune,Software,Medium,118,Existing,3
552710,2022-10-30,South,Kolkata,Service,Low,112,nan,3
552711,2023-08-11,West,Hyderabad,Billing,Critical,26,New,1
552712,2022-02-11,West,Chennai,Network,Low,86,New,1
552713,2023-08-21,West,Pune,Hardware,High,209,Existing,5
552714,2022-08-06,East,Bengaluru,nan,Low,236,Existing,5
552715,2022-11-01,West,Delhi,Hardware,Low,23,Existing,3
552716,2022-05-21,South,Delhi,Billing,Low,118,Existing,5
552717,2024-04-23,West,nan,Billing,Low,151,New,5
552718,2024-03-29,nan,Bengaluru,Software,High,169,New,4
552719,2022-06-21,West,Bengaluru,Software,Medium,53,Existing,4
552720,2024-03-20,nan,Delhi,Billing,Medium,41,New,3
552721,2024-03-29,South,Bengaluru,Hardware,Low,216,Existing,1
552722,2023-01-20,South,nan,Hardware,Medium,59,Existing,2
552723,2023-06-12,South,nan,Software,Medium,127,New,2
552724,2023-07-21,North,Chennai,Software,Critical,29,New,2
552725,2023-10-22,nan,Chennai,nan,Medium,87,Existing,2
552726,2023-09-11,West,Kolkata,Billing,Medium,227,New,1
552727,2024-01-03,North,Chennai,Software,Low,150,New,4
552728,2023-10-21,nan,Chennai,nan,Medium,6,Existing,2
552729,2022-05-09,North,Delhi,Hardware,High,133,nan,1
552730,2023-07-09,nan,Chennai,Hardware,Low,29,Existing,3
552731,2023-09-15,North,Hyderabad,Hardware,Medium,41,Existing,3
552732,2022-01-22,Central,Ahmedabad,Network,High,217,Existing,1
552733,2023-01-01,nan,Pune,Service,Low,73,New,3
552734,2023-02-02,North,Bengaluru,Software,Medium,179,New,
552735,2023-11-08,nan,Delhi,Network,Medium,38,Existing,1
552736,2022-06-16,Central,Mumbai,Billing,Medium,187,Existing,4
552737,2022-06-07,North,Chennai,Hardware,High,36,New,4
552738,2022-04-24,nan,Bengaluru,Software,High,20,New,4
552739,2023-06-17,West,nan,Software,High,53,nan,4
552740,2023-01-11,South,nan,Software,Low,80,New,1
552741,2022-08-06,West,Hyderabad,Service,Low,85,nan,3
552742,2023-02-01,East,Chennai,nan,Medium,239,Existing,4
552743,2022-06-27,North,Delhi,Billing,High,112,New,2
552744,2023-01-23,East,Bengaluru,nan,Low,110,Existing,3
552745,2023-09-23,Central,Ahmedabad,Billing,High,118,New,2
552746,2023-02-01,nan,Ahmedabad,Hardware,Critical,171,Existing,2
552747,2022-09-16,Central,Pune,nan,Medium,163,Existing,2
552748,2022-08-11,nan,Pune,Service,Low,89,New,2
552749,2023-10-01,East,Ahmedabad,Network,Critical,104,New,3
552750,2023-05-10,South,Hyderabad,Service,High,211,Existing,2
552751,2022-02-08,Central,Bengaluru,Hardware,Medium,72,Existing,4
552752,2022-11-19,Central,Bengaluru,Software,High,45,Existing,3
552753,2023-08-08,nan,Mumbai,Software,High,57,Existing,
552754,2023-08-31,West,nan,Software,Low,26,New,4
552755,2022-12-25,East,Ahmedabad,Network,Medium,61,Existing,
552756,2023-12-10,East,nan,Billing,Medium,21,Existing,4
552757,2022-12-21,East,Pune,Hardware,Low,108,Existing,4
552758,2023-01-09,Central,Kolkata,Software,Medium,91,nan,5
552759,2022-04-29,nan,Mumbai,Network,Low,76,Existing,3
552760,2022-05-18,North,Chennai,Software,Low,22,Existing,4
552761,2023-07-11,East,Pune,Billing,Low,49,Existing,
552762,2023-01-07,West,nan,Service,Low,23,New,3
552763,2023-11-01,South,Ahmedabad,Service,Medium,131,New,4
552764,2022-12-18,South,Pune,Billing,Low,43,New,2
552765,2023-11-15,Central,Delhi,Network,Low,55,New,3
552766,2024-03-19,South,Kolkata,Network,Medium,157,Existing,3
552767,2022-03-20,North,Bengaluru,Software,Low,207,New,3
552768,2023-09-26,East,Chennai,Hardware,Medium,91,Existing,3
552769,2024-01-08,East,Bengaluru,Network,Low,195,Existing,3
552770,2022-06-14,West,Mumbai,Service,Critical,201,Existing,2
552771,2023-10-25,Central,Pune,Billing,Low,79,New,2
552772,2024-06-08,nan,Mumbai,Hardware,Critical,23,Existing,4
552773,2022-02-02,South,Bengaluru,Service,Critical,140,New,3
552774,2022-07-23,South,Hyderabad,nan,Low,112,New,2
552775,2023-10-26,South,Bengaluru,Hardware,Medium,19,Existing,
552776,2022-06-18,East,Pune,Service,High,145,New,2
552777,2022-05-01,West,Bengaluru,Software,Medium,92,Existing,1
552778,2023-06-09,North,Bengaluru,Billing,Critical,130,Existing,1
552779,2022-02-22,North,Pune,Network,Medium,227,Existing,3
552780,2022-12-07,West,Mumbai,Billing,Low,232,Existing,5
552781,2022-05-19,North,Bengaluru,Service,Medium,174,New,1
552782,2024-04-07,East,Mumbai,Service,Low,184,New,
552783,2024-03-16,South,nan,nan,Medium,186,Existing,4
552784,2024-02-28,North,Chennai,Software,Low,140,New,5
552785,2024-02-12,South,Mumbai,Network,Low,207,Existing,4
552786,2023-06-20,nan,Delhi,Hardware,Critical,168,New,5
552787,2022-09-15,Central,Ahmedabad,Service,Medium,50,New,
552788,2024-04-19,nan,Mumbai,Software,Low,114,New,3
552789,2022-04-07,Central,nan,Software,Medium,43,New,4
552790,2023-03-29,West,Bengaluru,Network,High,19,New,
552791,2023-09-11,Central,Kolkata,Billing,Low,231,New,
552792,2022-05-01,West,Bengaluru,Software,Low,129,nan,3
552793,2023-09-06,East,Pune,nan,High,6,Existing,1
552794,2023-11-23,West,Bengaluru,Service,Low,60,Existing,5
552795,2022-04-07,Central,Delhi,Service,Medium,45,Existing,2
552796,2024-05-04,South,Delhi,Software,Low,218,Existing,5
552797,2022-10-03,nan,Kolkata,Network,Low,53,New,3
552798,2023-05-01,East,Chennai,Hardware,Medium,5,Existing,2
552799,2024-05-12,nan,Mumbai,Service,High,186,Existing,5
552800,2023-12-17,nan,Pune,Network,Low,87,Existing,4
552801,2024-04-25,East,Kolkata,nan,Medium,179,Existing,
552802,2023-06-21,West,Kolkata,Hardware,Medium,99,New,3
552803,2022-05-26,Central,Kolkata,Billing,Medium,125,New,3
552804,2022-06-06,North,nan,Hardware,Medium,102,New,4
552805,2023-06-21,West,Hyderabad,Software,High,110,Existing,5
552806,2023-05-27,Central,Hyderabad,Billing,High,104,nan,2
552807,2022-03-31,East,Chennai,Network,Critical,109,Existing,4
552808,2023-01-15,West,Pune,Service,Low,204,New,2
552809,2024-04-08,South,Chennai,Service,Medium,88,Existing,
552810,2023-05-15,West,nan,Billing,Critical,226,Existing,
552811,2023-03-27,South,Bengaluru,Hardware,Medium,206,New,4
552812,2024-03-24,South,Bengaluru,Network,High,188,New,
552813,2024-01-13,North,nan,Hardware,Low,178,Existing,1
552814,2023-02-18,South,Ahmedabad,Software,High,188,Existing,
552815,2024-02-20,North,Hyderabad,Network,Critical,,New,1
552816,2022-04-21,Central,Chennai,Service,Medium,194,Existing,5
552817,2023-07-22,East,Hyderabad,Hardware,Medium,75,Existing,5
552818,2023-03-23,South,Hyderabad,Network,Critical,139,nan,5
552819,2024-04-29,West,Delhi,Software,High,211,Existing,1
552820,2023-03-25,North,Mumbai,Network,Low,179,New,1
552821,2023-05-13,West,Pune,Hardware,Medium,128,Existing,3
552822,2024-03-07,West,Mumbai,nan,Critical,83,nan,3
552823,2023-02-03,nan,Pune,Billing,Low,6,New,2
552824,2022-10-22,North,Mumbai,Hardware,Critical,81,New,3
552825,2022-02-28,nan,Ahmedabad,Hardware,Low,42,nan,4
552826,2022-09-01,South,Hyderabad,Hardware,Low,124,nan,
552827,2023-12-13,nan,Hyderabad,Software,Medium,143,Existing,2
552828,2024-01-29,West,nan,Software,Medium,71,New,4
552829,2023-03-18,North,Bengaluru,Software,Low,71,Existing,2
552830,2023-11-11,North,Pune,Hardware,Medium,81,New,5
552831,2022-06-06,nan,Pune,Service,Medium,155,Existing,2
552832,2022-07-23,nan,nan,Billing,High,8,New,3
552833,2022-04-19,West,Mumbai,Billing,Medium,63,New,3
552834,2023-10-09,East,Hyderabad,Software,Medium,217,nan,
552835,2022-06-18,South,Delhi,Billing,Low,36,New,3
552836,2022-03-11,West,Bengaluru,Billing,Medium,15,New,3
552837,2024-04-17,South,nan,Billing,Low,195,nan,1
552838,2023-11-06,Central,nan,Service,Low,42,nan,
552839,2022-05-09,East,Kolkata,Software,Low,28,New,
552840,2023-05-24,East,Ahmedabad,Hardware,Medium,54,Existing,3
552841,2023-08-13,South,Ahmedabad,Service,Medium,4,Existing,2
552842,2022-04-28,East,Hyderabad,Hardware,Medium,159,Existing,
552843,2023-05-20,nan,Kolkata,Service,Low,61,Existing,3
552844,2022-01-12,North,Chennai,Network,Medium,20,nan,2
552845,2023-07-17,Central,Hyderabad,Hardware,High,175,New,3
552846,2023-02-27,South,Chennai,Hardware,Critical,213,Existing,2
552847,2023-12-22,West,Pune,Network,High,44,Existing,1
552848,2023-06-23,nan,Kolkata,Network,High,194,New,3
552849,2024-03-16,West,Mumbai,Network,Medium,145,Existing,3
552850,2024-02-07,South,Kolkata,Service,High,14,New,5
552851,2023-07-12,North,Mumbai,Service,Critical,52,Existing,3
552852,2023-01-17,North,nan,Network,Medium,68,New,2
552853,2023-06-12,South,Chennai,Billing,Medium,164,Existing,3
552854,2024-05-20,East,Delhi,Service,Medium,78,New,4
552855,2024-01-17,South,Bengaluru,Billing,Medium,28,New,3
552856,2022-09-04,West,Bengaluru,Hardware,Medium,88,Existing,3
552857,2024-01-02,East,Pune,Service,Medium,220,Existing,1
552858,2022-12-22,nan,Mumbai,Billing,Medium,176,Existing,4
552859,2022-09-28,West,Delhi,Software,Low,113,New,4
552860,2023-02-02,Central,Ahmedabad,Software,Critical,23,nan,2
552861,2022-07-07,North,Chennai,Software,High,34,Existing,3
552862,2022-09-04,North,Bengaluru,Software,Medium,220,Existing,
552863,2023-01-30,nan,Delhi,Software,Critical,237,New,
552864,2022-06-03,Central,Bengaluru,Hardware,Low,10,New,4
552865,2023-12-15,West,nan,Network,High,168,New,4
552866,2023-12-06,South,Hyderabad,Hardware,Low,72,New,4
552867,2022-05-26,Central,Bengaluru,Service,Medium,26,Existing,2
552868,2023-04-14,West,nan,Service,Critical,29,New,4
552869,2023-09-14,Central,Kolkata,Software,High,108,nan,4
552870,2023-09-18,Central,Delhi,Billing,Low,79,Existing,5
552871,2022-05-02,Central,Delhi,nan,Medium,98,Existing,3
552872,2022-09-16,Central,Chennai,Software,High,202,New,4
552873,2022-07-11,Central,Hyderabad,Billing,High,209,Existing,4
552874,2022-12-15,South,Ahmedabad,Network,Medium,112,New,5
552875,2022-09-09,Central,Bengaluru,Software,Critical,139,New,3
552876,2024-04-23,North,nan,Software,Critical,204,Existing,4
552877,2023-03-18,West,Kolkata,nan,Low,25,Existing,1
552878,2023-03-18,North,nan,Billing,Low,147,New,4
552879,2023-09-06,nan,nan,Hardware,High,212,Existing,3
552880,2023-10-12,West,Ahmedabad,Hardware,Low,207,New,4
552881,2024-04-06,North,Kolkata,Software,Low,55,New,4
552882,2024-05-17,nan,Pune,Service,Low,180,New,
552883,2024-06-12,East,Mumbai,Service,Low,210,New,3
552884,2022-11-14,East,Chennai,Service,Medium,44,Existing,2
552885,2022-03-01,nan,Delhi,Billing,High,194,New,5
552886,2023-11-16,East,Ahmedabad,nan,Critical,126,New,5
552887,2022-06-05,nan,Kolkata,Service,Medium,206,Existing,3
552888,2022-01-12,nan,Bengaluru,Service,Low,41,New,1
552889,2023-10-09,nan,Pune,Network,Low,173,New,4
552890,2023-10-13,South,nan,Billing,Medium,182,Existing,
552891,2023-12-29,East,Mumbai,Software,Low,147,Existing,3
552892,2023-01-03,nan,Delhi,Service,Low,123,Existing,5
552893,2022-04-13,Central,Ahmedabad,Billing,Medium,87,Existing,4
552894,2024-04-16,North,Ahmedabad,Hardware,Medium,54,New,1
552895,2023-04-30,Central,Pune,Hardware,Low,58,Existing,1
552896,2022-09-01,North,Kolkata,nan,Low,25,New,
552897,2022-04-26,South,Hyderabad,Network,Low,225,Existing,1
552898,2023-09-10,East,Chennai,Hardware,Medium,86,New,2
552899,2022-02-08,South,Pune,Service,Medium,225,Existing,4
552900,2022-09-09,East,Pune,Network,Low,171,New,
552901,2024-01-30,South,Hyderabad,Service,Medium,192,Existing,
552902,2023-11-24,West,Hyderabad,Service,High,146,Existing,
552903,2023-05-28,East,Hyderabad,Hardware,High,72,Existing,3
552904,2023-11-18,South,Chennai,Software,Critical,232,Existing,2
552905,2022-03-09,East,Delhi,Software,Low,71,New,4
552906,2022-05-27,nan,Ahmedabad,nan,Critical,173,New,5
552907,2023-07-21,Central,Kolkata,Billing,Medium,10,New,4
552908,2024-03-11,West,Pune,Service,High,52,nan,3
552909,2022-05-12,North,Ahmedabad,Hardware,Medium,63,New,2
552910,2023-01-10,North,Chennai,nan,Medium,126,New,4
552911,2022-05-25,East,Ahmedabad,Service,Low,162,Existing,
552912,2023-02-13,North,Bengaluru,Billing,Low,208,New,
552913,2022-02-13,Central,Kolkata,Service,Medium,120,nan,1
552914,2023-12-11,East,Bengaluru,Software,Medium,70,New,2
552915,2022-08-25,West,Pune,Software,Medium,122,New,5
552916,2023-02-10,East,Hyderabad,Service,Medium,29,New,1
552917,2022-05-25,nan,Mumbai,nan,Medium,233,New,2
552918,2022-11-02,West,Bengaluru,Software,Low,80,New,1
552919,2023-10-21,South,Chennai,Billing,Medium,58,New,4
552920,2022-01-18,South,nan,nan,Medium,137,Existing,
552921,2023-06-10,nan,Bengaluru,Software,High,215,New,5
552922,2022-10-14,South,Pune,Hardware,Medium,225,nan,2
552923,2024-05-20,nan,Delhi,Software,Medium,75,Existing,1
552924,2022-01-31,Central,Pune,Service,Low,32,New,2
552925,2023-11-21,North,Bengaluru,Network,Medium,190,Existing,3
552926,2024-01-07,East,Chennai,Software,High,1,Existing,
552927,2022-09-26,South,Pune,Software,Low,228,New,3
552928,2023-10-22,East,Ahmedabad,Service,Medium,157,Existing,2
552929,2023-12-15,North,Ahmedabad,Hardware,High,173,Existing,2
552930,2024-03-01,Central,Chennai,Service,Critical,79,Existing,4
552931,2022-10-17,North,Pune,nan,Low,185,New,4
552932,2023-03-27,nan,nan,Hardware,Medium,116,Existing,4
552933,2022-07-19,Central,Pune,Software,Low,79,Existing,2
552934,2024-06-08,East,Chennai,Hardware,Low,97,Existing,1
552935,2022-02-14,nan,Ahmedabad,Billing,Low,5,New,4
552936,2023-05-07,West,Chennai,Service,Medium,62,New,3
552937,2022-04-25,South,Kolkata,Service,Low,143,Existing,2
552938,2022-11-25,Central,Hyderabad,Software,Medium,40,New,3
552939,2023-09-08,East,Kolkata,nan,Medium,49,New,5
552940,2024-03-02,North,Bengaluru,Billing,Low,170,Existing,2
552941,2023-06-15,North,Kolkata,Software,Low,96,New,2
552942,2023-12-21,nan,Bengaluru,Hardware,Low,144,New,4
552943,2024-05-06,South,Pune,nan,Medium,117,Existing,1
552944,2022-09-03,South,Mumbai,Network,Medium,81,Existing,5
552945,2023-11-10,East,Hyderabad,Hardware,Low,59,Existing,3
552946,2023-11-24,Central,Pune,Software,Medium,140,Existing,2
552947,2022-02-01,Central,Chennai,Billing,Medium,84,New,
552948,2022-06-08,nan,Delhi,Network,Low,126,New,4
552949,2022-03-20,North,nan,nan,Medium,132,Existing,1
552950,2023-04-14,North,Delhi,Hardware,High,167,Existing,3
552951,2022-01-21,Central,Chennai,Network,Medium,133,New,4
552952,2023-10-22,East,Hyderabad,Software,Critical,23,Existing,4
552953,2024-06-14,North,Hyderabad,nan,Low,220,New,3
552954,2022-08-29,East,Mumbai,Service,Low,36,New,4
552955,2022-05-09,nan,Hyderabad,Network,Medium,205,New,4
552956,2024-03-18,West,Mumbai,Hardware,Low,121,Existing,4
552957,2022-01-09,East,nan,Network,Low,131,New,
552958,2023-08-24,South,nan,Service,Medium,16,nan,4
552959,2022-05-10,North,Mumbai,Service,Medium,65,Existing,5
552960,2022-10-20,nan,Pune,Hardware,Low,154,Existing,3
552961,2024-01-08,East,Pune,Service,Critical,146,New,1
552962,2023-11-03,East,Mumbai,Software,Critical,122,New,4
552963,2023-03-01,East,Pune,Hardware,Medium,29,nan,3
